"ID","BOVEN_ID","TOP_ID","GUID","INV","CODE","STUK_BESCHRIJVING","BOVENLIGGENDE_BESCHRIJVING","TOEGANG_BESCHRIJVING"
2936140,2936138,1007557,"609C5BA070EA4642E0534701000A17FD","1111-1.135","DB","135.  Dagboeken, 1945 jan. 14-mei 29","Stukken van Willem Gerrit van der Meer tijdens in het kader van zijn tewerkstelling voor de Duitse bezetter in Duitsland en Oostenrijk, (1942), 1945","1111-1   Verzameling losse aanwinsten van Het Utrechts Archief: fragmentarchieven   "
2654453,2613399,2613260,"609C5BB098914642E0534701000A17FD","715-3.80-a","EB","80-a.  Herinneringsprent, aangeboden door de Voedingofficier Staf District I van de Binnenlandse Strijdkrachten aan de Korenschoof N.V. als dank voor de hulp die zij tijdens de Bezetting van de N.V. hebben verkregen, ca. 1946. Gedrukt","2.3. Directie","715-3   De Korenschoof te Utrecht   "
2613537,2613527,2613260,"609C5BB0A8C34642E0534701000A17FD","715-3.200","EB","200.  Proces-verbaal van identificatie van een ten gevolge van oorlogsgeweld te Rotterdam verkoold aandeel in de N.V., 1940. Met bijlagen","2.4.5. Assurantie","715-3   De Korenschoof te Utrecht   "
1861986,1860777,1860777,"609C5BA73B364642E0534701000A17FD","958.1208","PAP","1208 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861976,1860777,1860777,"609C5BA740794642E0534701000A17FD","958.1198","PAP","1198 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861977,1860777,1860777,"609C5BA7407A4642E0534701000A17FD","958.1199","PAP","1199 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861978,1860777,1860777,"609C5BA7407B4642E0534701000A17FD","958.1200","PAP","1200 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861979,1860777,1860777,"609C5BA7407C4642E0534701000A17FD","958.1201","PAP","1201 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861980,1860777,1860777,"609C5BA7407D4642E0534701000A17FD","958.1202","PAP","1202 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861981,1860777,1860777,"609C5BA7407E4642E0534701000A17FD","958.1203","PAP","1203 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861982,1860777,1860777,"609C5BA7407F4642E0534701000A17FD","958.1204","PAP","1204 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861983,1860777,1860777,"609C5BA740804642E0534701000A17FD","958.1205","PAP","1205 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861984,1860777,1860777,"609C5BA740814642E0534701000A17FD","958.1206","PAP","1206 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861985,1860777,1860777,"609C5BA740824642E0534701000A17FD","958.1207","PAP","1207 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861987,1860777,1860777,"609C5BA7409B4642E0534701000A17FD","958.1209","PAP","1209 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861988,1860777,1860777,"609C5BA7409C4642E0534701000A17FD","958.1210","PAP","1210 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861989,1860777,1860777,"609C5BA7409D4642E0534701000A17FD","958.1211","PAP","1211 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861990,1860777,1860777,"609C5BA7409E4642E0534701000A17FD","958.1212","PAP","1212 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861991,1860777,1860777,"609C5BA7409F4642E0534701000A17FD","958.1213","PAP","1213 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861992,1860777,1860777,"609C5BA740A04642E0534701000A17FD","958.1214","PAP","1214 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861993,1860777,1860777,"609C5BA740A14642E0534701000A17FD","958.1215","PAP","1215 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861994,1860777,1860777,"609C5BA740A24642E0534701000A17FD","958.1216","PAP","1216 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861995,1860777,1860777,"609C5BA740A34642E0534701000A17FD","958.1217","PAP","1217 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861996,1860777,1860777,"609C5BA740A44642E0534701000A17FD","958.1218","PAP","1218 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861997,1860777,1860777,"609C5BA740A54642E0534701000A17FD","958.1219","PAP","1219 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861998,1860777,1860777,"609C5BA740A64642E0534701000A17FD","958.1220","PAP","1220 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861999,1860777,1860777,"609C5BA740A74642E0534701000A17FD","958.1221","PAP","1221 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862000,1860777,1860777,"609C5BA740A84642E0534701000A17FD","958.1222","PAP","1222 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862001,1860777,1860777,"609C5BA740A94642E0534701000A17FD","958.1223","PAP","1223 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862002,1860777,1860777,"609C5BA740AA4642E0534701000A17FD","958.1224","PAP","1224 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862003,1860777,1860777,"609C5BA740AB4642E0534701000A17FD","958.1225","PAP","1225 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862004,1860777,1860777,"609C5BA740AC4642E0534701000A17FD","958.1226","PAP","1226 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862005,1860777,1860777,"609C5BA740AD4642E0534701000A17FD","958.1227","PAP","1227 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862006,1860777,1860777,"609C5BA740AE4642E0534701000A17FD","958.1228","PAP","1228 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862007,1860777,1860777,"609C5BA740AF4642E0534701000A17FD","958.1229","PAP","1229 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862008,1860777,1860777,"609C5BA740B04642E0534701000A17FD","958.1230","PAP","1230 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862009,1860777,1860777,"609C5BA740B14642E0534701000A17FD","958.1231","PAP","1231 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862010,1860777,1860777,"609C5BA740B24642E0534701000A17FD","958.1232","PAP","1232 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862011,1860777,1860777,"609C5BA740B34642E0534701000A17FD","958.1233","PAP","1233 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862012,1860777,1860777,"609C5BA740B44642E0534701000A17FD","958.1234","PAP","1234 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1862013,1860777,1860777,"609C5BA740B54642E0534701000A17FD","958.1235","PAP","1235 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861893,1860777,1860777,"609C5BA751924642E0534701000A17FD","958.1115","PAP","1115 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861894,1860777,1860777,"609C5BA751934642E0534701000A17FD","958.1116","PAP","1116 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861895,1860777,1860777,"609C5BA751944642E0534701000A17FD","958.1117","PAP","1117 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861896,1860777,1860777,"609C5BA751954642E0534701000A17FD","958.1118","PAP","1118 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861897,1860777,1860777,"609C5BA751964642E0534701000A17FD","958.1119","PAP","1119 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861898,1860777,1860777,"609C5BA751974642E0534701000A17FD","958.1120","PAP","1120 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861899,1860777,1860777,"609C5BA751984642E0534701000A17FD","958.1121","PAP","1121 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861900,1860777,1860777,"609C5BA751994642E0534701000A17FD","958.1122","PAP","1122 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861901,1860777,1860777,"609C5BA7519A4642E0534701000A17FD","958.1123","PAP","1123 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861902,1860777,1860777,"609C5BA7519B4642E0534701000A17FD","958.1124","PAP","1124 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861903,1860777,1860777,"609C5BA7519C4642E0534701000A17FD","958.1125","PAP","1125 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861904,1860777,1860777,"609C5BA7519D4642E0534701000A17FD","958.1126","PAP","1126 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861905,1860777,1860777,"609C5BA7519E4642E0534701000A17FD","958.1127","PAP","1127 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861906,1860777,1860777,"609C5BA7519F4642E0534701000A17FD","958.1128","PAP","1128 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861907,1860777,1860777,"609C5BA751A04642E0534701000A17FD","958.1129","PAP","1129 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861908,1860777,1860777,"609C5BA751A14642E0534701000A17FD","958.1130","PAP","1130 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861909,1860777,1860777,"609C5BA751A24642E0534701000A17FD","958.1131","PAP","1131 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861910,1860777,1860777,"609C5BA751A34642E0534701000A17FD","958.1132","PAP","1132 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861911,1860777,1860777,"609C5BA751A44642E0534701000A17FD","958.1133","PAP","1133 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861912,1860777,1860777,"609C5BA751A54642E0534701000A17FD","958.1134","PAP","1134 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861913,1860777,1860777,"609C5BA751A64642E0534701000A17FD","958.1135","PAP","1135 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861889,1860777,1860777,"609C5BA756704642E0534701000A17FD","958.1111","PAP","1111 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861890,1860777,1860777,"609C5BA756714642E0534701000A17FD","958.1112","PAP","1112 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861891,1860777,1860777,"609C5BA756724642E0534701000A17FD","958.1113","PAP","1113 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861892,1860777,1860777,"609C5BA756734642E0534701000A17FD","958.1114","PAP","1114 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861914,1860777,1860777,"609C5BA756C84642E0534701000A17FD","958.1136","PAP","1136 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861915,1860777,1860777,"609C5BA756C94642E0534701000A17FD","958.1137","PAP","1137 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861916,1860777,1860777,"609C5BA756CA4642E0534701000A17FD","958.1138","PAP","1138 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861917,1860777,1860777,"609C5BA756CB4642E0534701000A17FD","958.1139","PAP","1139 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861918,1860777,1860777,"609C5BA756CC4642E0534701000A17FD","958.1140","PAP","1140 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861919,1860777,1860777,"609C5BA756CD4642E0534701000A17FD","958.1141","PAP","1141 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861920,1860777,1860777,"609C5BA756CE4642E0534701000A17FD","958.1142","PAP","1142 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861921,1860777,1860777,"609C5BA756CF4642E0534701000A17FD","958.1143","PAP","1143 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861922,1860777,1860777,"609C5BA756D04642E0534701000A17FD","958.1144","PAP","1144 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861923,1860777,1860777,"609C5BA756D14642E0534701000A17FD","958.1145","PAP","1145 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861924,1860777,1860777,"609C5BA756D24642E0534701000A17FD","958.1146","PAP","1146 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861925,1860777,1860777,"609C5BA756D34642E0534701000A17FD","958.1147","PAP","1147 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861926,1860777,1860777,"609C5BA756D44642E0534701000A17FD","958.1148","PAP","1148 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861927,1860777,1860777,"609C5BA756D54642E0534701000A17FD","958.1149","PAP","1149 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861928,1860777,1860777,"609C5BA756D64642E0534701000A17FD","958.1150","PAP","1150 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861929,1860777,1860777,"609C5BA756D74642E0534701000A17FD","958.1151-1","PAP","1151-1 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861930,1860777,1860777,"609C5BA756D84642E0534701000A17FD","958.1152","PAP","1152 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861931,1860777,1860777,"609C5BA756D94642E0534701000A17FD","958.1153","PAP","1153 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861932,1860777,1860777,"609C5BA756DA4642E0534701000A17FD","958.1154","PAP","1154 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861933,1860777,1860777,"609C5BA756DB4642E0534701000A17FD","958.1155","PAP","1155 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861934,1860777,1860777,"609C5BA756DC4642E0534701000A17FD","958.1156","PAP","1156 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861935,1860777,1860777,"609C5BA756DD4642E0534701000A17FD","958.1157","PAP","1157 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861936,1860777,1860777,"609C5BA756DE4642E0534701000A17FD","958.1158","PAP","1158 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861937,1860777,1860777,"609C5BA756DF4642E0534701000A17FD","958.1159","PAP","1159 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861938,1860777,1860777,"609C5BA756E04642E0534701000A17FD","958.1160","PAP","1160 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861939,1860777,1860777,"609C5BA756E14642E0534701000A17FD","958.1161","PAP","1161 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861940,1860777,1860777,"609C5BA756E24642E0534701000A17FD","958.1162","PAP","1162 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861941,1860777,1860777,"609C5BA756E34642E0534701000A17FD","958.1163","PAP","1163 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861942,1860777,1860777,"609C5BA756E44642E0534701000A17FD","958.1164","PAP","1164 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861943,1860777,1860777,"609C5BA756E54642E0534701000A17FD","958.1165","PAP","1165 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861944,1860777,1860777,"609C5BA756E64642E0534701000A17FD","958.1166","PAP","1166 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861945,1860777,1860777,"609C5BA756E74642E0534701000A17FD","958.1167","PAP","1167 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861946,1860777,1860777,"609C5BA756E84642E0534701000A17FD","958.1168","PAP","1168 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861947,1860777,1860777,"609C5BA756E94642E0534701000A17FD","958.1169","PAP","1169 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861948,1860777,1860777,"609C5BA756EA4642E0534701000A17FD","958.1170","PAP","1170 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861949,1860777,1860777,"609C5BA756EB4642E0534701000A17FD","958.1171","PAP","1171 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861950,1860777,1860777,"609C5BA756EC4642E0534701000A17FD","958.1172","PAP","1172 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861951,1860777,1860777,"609C5BA756ED4642E0534701000A17FD","958.1173","PAP","1173 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
1861952,1860777,1860777,"609C5BA756EE4642E0534701000A17FD","958.1174","PAP","1174 -   ","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken","958 nederlandse spoorwegen (ns): algemene dienst afdeling 2 en dienst personeelszaken"
